Satellite,Time_Minutes,Elevation,QBER,SKR
ISRO-QKD-2,5,-35.73109604202452,1.0,0.0
ISRO-QKD-2,10,-36.8161141122673,1.0,0.0
ISRO-QKD-2,15,-38.70738608942202,1.0,0.0
ISRO-QKD-2,20,-41.13809009953518,1.0,0.0
ISRO-QKD-2,25,-43.91898688006818,1.0,0.0
ISRO-QKD-2,30,-46.912235363256286,1.0,0.0
ISRO-QKD-2,35,-49.99802279426919,1.0,0.0
ISRO-QKD-2,40,-53.04270352889176,1.0,0.0
ISRO-QKD-2,45,-55.86521907784629,1.0,0.0
ISRO-QKD-2,50,-58.20060757134689,1.0,0.0
ISRO-QKD-2,55,-59.674400735885285,1.0,0.0
ISRO-QKD-2,60,-59.832039654987064,1.0,0.0
ISRO-QKD-2,65,-58.274581895621054,1.0,0.0
ISRO-QKD-2,70,-54.85548339223982,1.0,0.0
ISRO-QKD-2,75,-49.79069942181648,1.0,0.0
ISRO-QKD-2,80,-43.63839412821976,1.0,0.0
ISRO-QKD-2,85,-37.16411272477354,1.0,0.0
ISRO-QKD-2,90,-31.03038577957178,1.0,0.0
ISRO-QKD-2,95,-26.14096190185555,1.0,0.0
ISRO-QKD-2,100,-24.378745418568254,1.0,0.0
ISRO-QKD-2,105,-25.984555805010007,1.0,0.0
ISRO-QKD-2,110,-29.63509762988756,1.0,0.0
ISRO-QKD-2,115,-34.3053155716854,1.0,0.0
ISRO-QKD-2,120,-39.47699224850231,1.0,0.0
ISRO-QKD-2,125,-44.90498892073067,1.0,0.0
ISRO-QKD-2,130,-50.46010406654514,1.0,0.0
ISRO-QKD-2,135,-56.04037999106015,1.0,0.0
ISRO-QKD-2,140,-61.49632775376488,1.0,0.0
ISRO-QKD-2,145,-66.51422416259972,1.0,0.0
ISRO-QKD-2,150,-70.39102723134923,1.0,0.0
ISRO-QKD-2,155,-71.82606699687261,1.0,0.0
ISRO-QKD-2,160,-69.63585729713849,1.0,0.0
ISRO-QKD-2,165,-64.10558873072026,1.0,0.0
ISRO-QKD-2,170,-56.33653072850793,1.0,0.0
ISRO-QKD-2,175,-47.273708545824654,1.0,0.0
ISRO-QKD-2,180,-37.791388230347216,1.0,0.0
ISRO-QKD-2,185,-28.858886547514125,1.0,0.0
ISRO-QKD-2,190,-20.46106173456474,1.0,0.0
ISRO-QKD-2,195,-14.085772896282927,1.0,0.0
ISRO-QKD-2,200,-16.1380078134484,1.0,0.0
ISRO-QKD-2,205,-21.899556367878482,1.0,0.0
ISRO-QKD-2,210,-28.644338949846812,1.0,0.0
ISRO-QKD-2,215,-35.64450050790049,1.0,0.0
ISRO-QKD-2,220,-42.71129118877837,1.0,0.0
ISRO-QKD-2,225,-49.81486691315928,1.0,0.0
ISRO-QKD-2,230,-56.97620928037869,1.0,0.0
ISRO-QKD-2,235,-64.22392095419073,1.0,0.0
ISRO-QKD-2,240,-71.5456930823002,1.0,0.0
ISRO-QKD-2,245,-78.68909142162784,1.0,0.0
ISRO-QKD-2,250,-83.55191728804581,1.0,0.0
ISRO-QKD-2,255,-79.789217315926,1.0,0.0
ISRO-QKD-2,260,-71.35723747405257,1.0,0.0
ISRO-QKD-2,265,-61.54127128779012,1.0,0.0
ISRO-QKD-2,270,-50.93909336654687,1.0,0.0
ISRO-QKD-2,275,-40.039993002148954,1.0,0.0
ISRO-QKD-2,280,-29.848722902696192,1.0,0.0
ISRO-QKD-2,285,-24.89703187452477,1.0,0.0
ISRO-QKD-2,290,-10.393306063762166,1.0,0.0
ISRO-QKD-2,295,-10.578338216090751,1.0,0.0
ISRO-QKD-2,300,-17.996770011689726,1.0,0.0
ISRO-QKD-2,305,-25.90532257577923,1.0,0.0
ISRO-QKD-2,310,-33.72264863771533,1.0,0.0
ISRO-QKD-2,315,-41.38498616697425,1.0,0.0
ISRO-QKD-2,320,-48.93120989286752,1.0,0.0
ISRO-QKD-2,325,-56.42343387664868,1.0,0.0
ISRO-QKD-2,330,-63.921507782272435,1.0,0.0
ISRO-QKD-2,335,-71.45424836223286,1.0,0.0
ISRO-QKD-2,340,-78.88757846175318,1.0,0.0
ISRO-QKD-2,345,-84.57780663693947,1.0,0.0
ISRO-QKD-2,350,-81.07584444171808,1.0,0.0
ISRO-QKD-2,355,-72.67203308499757,1.0,0.0
ISRO-QKD-2,360,-63.09341010040187,1.0,0.0
ISRO-QKD-2,365,-52.836288954066156,1.0,0.0
ISRO-QKD-2,370,-42.32160408467152,1.0,0.0
ISRO-QKD-2,375,-32.435943066335284,1.0,0.0
ISRO-QKD-2,380,-24.95070738295471,1.0,0.0
ISRO-QKD-2,385,-16.284220523972454,1.0,0.0
ISRO-QKD-2,390,-14.694841599056181,1.0,0.0
ISRO-QKD-2,395,-20.452449979416524,1.0,0.0
ISRO-QKD-2,400,-27.560073302345327,1.0,0.0
ISRO-QKD-2,405,-34.8039459899005,1.0,0.0
ISRO-QKD-2,410,-41.90510644396516,1.0,0.0
ISRO-QKD-2,415,-48.79022028065212,1.0,0.0
ISRO-QKD-2,420,-55.41716233159139,1.0,0.0
ISRO-QKD-2,425,-61.6917541063613,1.0,0.0
ISRO-QKD-2,430,-67.35737915660161,1.0,0.0
ISRO-QKD-2,435,-71.76833855552756,1.0,0.0
ISRO-QKD-2,440,-73.63824367725378,1.0,0.0
ISRO-QKD-2,445,-71.79859487609882,1.0,0.0
ISRO-QKD-2,450,-66.73396146327825,1.0,0.0
ISRO-QKD-2,455,-59.6832625289075,1.0,0.0
ISRO-QKD-2,460,-51.53336339658472,1.0,0.0
ISRO-QKD-2,465,-43.03046793226367,1.0,0.0
ISRO-QKD-2,470,-35.16862620018852,1.0,0.0
ISRO-QKD-2,475,-28.892530768379707,1.0,0.0
ISRO-QKD-2,480,-24.327328639847554,1.0,0.0
ISRO-QKD-2,485,-24.17454464426029,1.0,0.0
ISRO-QKD-2,490,-28.01776495590067,1.0,0.0
ISRO-QKD-2,495,-33.414209713324034,1.0,0.0
ISRO-QKD-2,500,-39.18211941598015,1.0,0.0
ISRO-QKD-2,505,-44.848122215731564,1.0,0.0
ISRO-QKD-2,510,-50.17917157313458,1.0,0.0
ISRO-QKD-2,515,-54.99032198438843,1.0,0.0
ISRO-QKD-2,520,-59.05228985996111,1.0,0.0
ISRO-QKD-2,525,-62.04226380946702,1.0,0.0
ISRO-QKD-2,530,-63.5615646268091,1.0,0.0
ISRO-QKD-2,535,-63.277173230524596,1.0,0.0
ISRO-QKD-2,540,-61.12386318405615,1.0,0.0
ISRO-QKD-2,545,-57.34545527553873,1.0,0.0
ISRO-QKD-2,550,-52.36135818839355,1.0,0.0
ISRO-QKD-2,555,-46.69836805113175,1.0,0.0
ISRO-QKD-2,560,-41.08519979461738,1.0,0.0
ISRO-QKD-2,565,-36.48055517915106,1.0,0.0
